pokedex_id	pokeapi_id	name_en	name_zh	name_ja	is_default_form	type1	type2	ability1_name	ability2_name	hidden_ability_name	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total_stats	description_zh	description_en	description_ja
793	793	nihilego	虚吾伊德	ウツロイド	TRUE	rock	poison	beast-boost			55.5	109	53	47	127	131	103	570	从究极之洞出现，来到这个世界。 好像会寄生在宝可梦或 人类的身上生存下去。	It appeared in this world from an Ultra Wormhole. Nihilego appears to be a parasite that lives by feeding on people and Pokémon.	ウルトラホールから　この世界に 現れた。　ポケモンや　人間に 寄生して　生きているようだ。
794	794	buzzwole	爆肌蚊	マッシブーン	TRUE	bug	fighting	beast-boost			333.6	107	139	139	53	53	79	570	会炫耀膨胀到异常程度的肌肉。 是究极异兽中的一种。	Buzzwole goes around showing off its abnormally swollen muscles. It is one kind of Ultra Beast.	異常な　までに　膨張する 筋肉を　見せつけてきた。 ウルトラビーストの　一種。
795	795	pheromosa	费洛美螂	フェローチェ	TRUE	bug	fighting	beast-boost			25	71	137	37	137	37	151	570	在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。	"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."	この世界では　異質で　危険だが 本来　棲んでいる　世界では 普通に　見かける　生物らしい。
796	796	xurkitree	电束木	デンジュモク	TRUE	electric		beast-boost			100	83	89	71	173	71	83	570	被称为究极异兽。 也有像树木一样将手脚 插入地面后一动不动的。	"They’ve been dubbed Ultra Beasts. Some of them stand unmoving, like trees, with their arms and legs stuck into the ground."	ウルトラビーストと　呼ばれる。 樹木のように　地面に　手足を 刺したまま　動かないもの　もいる。
797	797	celesteela	铁火辉夜	テッカグヤ	TRUE	steel	flying	beast-boost			999.9	97	101	103	107	101	61	570	在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。	"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."	この世界では　異質で　危険だが 本来　棲んでいる　世界では 普通に　見かける　生物らしい。
798	798	kartana	纸御剑	カミツルギ	TRUE	grass	steel	beast-boost			0.1	59	181	131	59	31	109	570	在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。	"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."	この世界では　異質で　危険だが 本来　棲んでいる　世界では 普通に　見かける　生物らしい。
799	799	guzzlord	恶食大王	アクジキング	TRUE	dark	dragon	beast-boost			888	223	101	53	97	53	43	570	被称为究极异兽的未知生命。 不知是不是经常觉得肚子饿， 一直都在吃着什么东西。	An unknown life-form called a UB. It may be constantly hungry—it is certainly always devouring something.	ＵＢと　呼ばれる　未知の　生命。 常に　腹を　すかせているのか ずっと　なにかを　喰らっている。
800	800	necrozma	奈克洛兹玛	ネクロズマ	TRUE	psychic		prism-armor			230	97	107	101	127	89	79	600	为生存而发狂般地寻找着光。 会发射出激光， 将所有东西切成碎片。	"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces."	生きるために　光を　求めて 暴れまわる。　レーザー光線を 放ち　あらゆるものを　切り刻む。
800	10155	necrozma-dusk	奈克洛兹玛（黄昏的样子）	ネクロズマ（たそがれのすがた）	FALSE	psychic	steel	prism-armor			460	97	157	127	113	109	77	680	为生存而发狂般地寻找着光。 会发射出激光， 将所有东西切成碎片。	"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces."	生きるために　光を　求めて 暴れまわる。　レーザー光線を 放ち　あらゆるものを　切り刻む。
800	10156	necrozma-dawn	奈克洛兹玛（拂晓之翼）	ネクロズマ（あかつきのつばさ）	FALSE	psychic	ghost	prism-armor			350	97	113	109	157	127	77	680	为生存而发狂般地寻找着光。 会发射出激光， 将所有东西切成碎片。	"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces."	生きるために　光を　求めて 暴れまわる。　レーザー光線を 放ち　あらゆるものを　切り刻む。
800	10157	necrozma-ultra	奈克洛兹玛（究极）	ネクロズマ（ウルトラ）	FALSE	psychic	dragon	neuroforce			230	97	167	97	167	97	129	754	为生存而发狂般地寻找着光。 会发射出激光， 将所有东西切成碎片。	"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces."	生きるために　光を　求めて 暴れまわる。　レーザー光線を 放ち　あらゆるものを　切り刻む。
801	801	magearna	玛机雅娜	マギアナ	TRUE	steel	fairy	soul-heart			80.5	80	95	115	130	115	65	600	大约５００年前由科学家制作而成。 被称为魂心的部分是它的本体。	"Built roughly 500 years ago by a scientist, the part called the Soul-Heart is the actual life-form."	およそ　５００年前　科学者に よって　作られた。　ソウルハートと 呼ばれる　パーツが　本体なのだ。
801	10147	magearna-original	玛机雅娜（500年前之色）	マギアナ（500ねんまえのいろ）	FALSE	steel	fairy	soul-heart			80.5	80	95	115	130	115	65	600	大约５００年前由科学家制作而成。 被称为魂心的部分是它的本体。	"Built roughly 500 years ago by a scientist, the part called the Soul-Heart is the actual life-form."	およそ　５００年前　科学者に よって　作られた。　ソウルハートと 呼ばれる　パーツが　本体なのだ。
801	10317	magearna-mega	玛机雅娜（超级进化）	マギアナ（メガシンカ）	FALSE	steel	fairy				248.1	80	125	115	170	115	95	700	大约５００年前由科学家制作而成。 被称为魂心的部分是它的本体。	"Built roughly 500 years ago by a scientist, the part called the Soul-Heart is the actual life-form."	およそ　５００年前　科学者に よって　作られた。　ソウルハートと 呼ばれる　パーツが　本体なのだ。
801	10318	magearna-original-mega	玛机雅娜（500年前之色 超级进化）	マギアナ（500ねんまえのいろ メガシンカ）	FALSE	steel	fairy				248.1	80	125	115	170	115	95	700	大约５００年前由科学家制作而成。 被称为魂心的部分是它的本体。	"Built roughly 500 years ago by a scientist, the part called the Soul-Heart is the actual life-form."	およそ　５００年前　科学者に よって　作られた。　ソウルハートと 呼ばれる　パーツが　本体なのだ。
802	802	marshadow	玛夏多	マーシャドー	TRUE	fighting	ghost	technician			22.2	90	125	80	90	90	125	600	拥有潜入一切影子里的能力， 所以在很长一段时间里 都没有任何人发现它。	"This Pokémon can conceal itself in any shadow, so it went undiscovered for a long time."	あらゆる　影の　中に　潜りこむ 能力を　もっているため　長い あいだ　誰にも　見つからなかった。
803	803	poipole	毒贝比	ベベノム	TRUE	poison		beast-boost			1.8	67	73	67	73	67	73	420	栖息在异世界的究极异兽。 会从头部的毒针朝对手 喷出毒液，咯咯咯大笑。	"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head."	異世界に　棲む　ウルトラビースト。 頭の　毒針から　毒液を 相手に　かけて　ケラケラ　笑う。
804	804	naganadel	四颚针龙	アーゴヨン	TRUE	poison	dragon	beast-boost			150	73	73	73	127	73	121	540	究极异兽中的一种。 会从毒针发射出 黏性很大又发光的毒液。	"One kind of Ultra Beast, it fires a glowing, venomous liquid from its needles. This liquid is also immensely adhesive."	ウルトラビーストの　一種。 毒針から　粘度が　高く 光る　毒液を　発射する。
805	805	stakataka	垒磊石	ツンデツンデ	TRUE	rock	steel	beast-boost			820	61	131	211	53	101	13	570	像是究极异兽的谜一般的生命体。 突然动起来并展开袭击的石墙， 正身就是这家伙。	"When stone walls started moving and attacking, the brute’s true identity was this mysterious life-form, which brings to mind an Ultra Beast."	ＵＢらしき　謎の　生命体。 突然　動き出して　襲ってきた 石垣の　正体は　こいつだ。
806	806	blacephalon	砰头小丑	ズガドーン	TRUE	fire	ghost	beast-boost			13	53	127	53	151	79	107	570	从究极之洞里出现的究极异兽。 用爆炸吓唬对手， 趁那空当夺走对方的生命气息。	"A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality."	ウルトラホールから　現れた　ＵＢ。 爆発で　相手を　驚かし その隙に　生気を　奪っていた。
807	807	zeraora	捷拉奥拉	ゼラオラ	TRUE	electric		volt-absorb			44.5	88	112	75	102	80	143	600	从手脚的肉球放电。 当捷拉奥拉奔驰而过时， 周围将充斥着电闪雷鸣，	"Electricity sparks from the pads on its limbs. Wherever Zeraora runs, lightning flashes and thunder echoes."	手足の　肉球から　放電。 ゼラオラが　駆け抜けると　稲妻が 光り　雷鳴が　轟く。
807	10319	zeraora-mega	捷拉奥拉（超级进化）	ゼラオラ（メガシンカ）	FALSE	electric					44.5	88	157	75	147	80	153	700	从手脚的肉球放电。 当捷拉奥拉奔驰而过时， 周围将充斥着电闪雷鸣，	"Electricity sparks from the pads on its limbs. Wherever Zeraora runs, lightning flashes and thunder echoes."	手足の　肉球から　放電。 ゼラオラが　駆け抜けると　稲妻が 光り　雷鳴が　轟く。
808	808	meltan	美录坦	メルタン	TRUE	steel		magnet-pull			8	46	65	65	55	35	34	300	美录坦们虽然聚在一起生活， 但当时机到来，会由最强的那１只 吸收其他的伙伴来进化。	"They live as a group, but when the time comes, one strong Meltan will absorb all the others and evolve."	群れになって　生活するが　時が くると　１匹の　強い　メルタンが 仲間たちを　取りこみ　進化する。
809	809	melmetal	美录梅塔	メルメタル	TRUE	steel		iron-fist			800	135	143	143	80	65	34	600	美录梅塔利用离心力带动 沉重的螺帽挥出的拳击 被认为是宝可梦界之最。	Centrifugal force is behind the punches of Melmetal’s heavy hex-nut arms. Melmetal is said to deliver the strongest punches of all Pokémon.	遠心力で　弾みを　つけて 繰りだす　重い　ナットの　パンチは ポケモン　最強と　いわれる。
809	10208	melmetal-gmax	美录梅塔（超极巨化）	メルメタル（キョダイマックス）	FALSE	steel		iron-fist			1000	135	143	143	80	65	34	600	美录梅塔利用离心力带动 沉重的螺帽挥出的拳击 被认为是宝可梦界之最。	Centrifugal force is behind the punches of Melmetal’s heavy hex-nut arms. Melmetal is said to deliver the strongest punches of all Pokémon.	遠心力で　弾みを　つけて 繰りだす　重い　ナットの　パンチは ポケモン　最強と　いわれる。
810	810	grookey	敲音猴	サルノリ	TRUE	grass		overgrow		grassy-surge	5	50	65	50	40	40	65	310	会用木棒连续击打来攻击。 在以飞快的速度击打的同时， 情绪也会变得越来越高涨。	"It attacks with rapid beats of its stick. As it strikes with amazing speed, it gets more and more pumped."	スティックの　連打で　攻撃。 すごい　スピードで　叩くうちに どんどん　テンションが　上がるのだ。
